sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
bbbbb	272	dictionary	72	However , compilers of proverb	dictionaries	know that there is no perfect system for arranging proverbs : each has its advantages and flaws .	INFO	DOT	INFO	INFO	INFO	ART	INFO	DOT
bbbbb	31	book	8	But when he turns in the second half of the	book	to the conflict over affirmative action in California , they wonder , &#34 what does all this have to do with the S . A . T . ? &#34	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	269	dictionary	71	The giant publishing houses in England and America turning out hundreds of	dictionaries	of various sizes and kinds always regard objectivity and fidelity to actual usage as ideals and marketability as the end .	ART	ART	DOT	ART	ART	INFO	ART	ART
bbbbb	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias , Panics , and Crashes , and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	ART	ART	ART	INFO	INFO	ART	ART
bbbbb	10	book	3	Most of the discussion in the	book	is based on this Memorial Stone , which measures 7 - 11 and is inscribed on two flat surfaces .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	15	book	4	Note to the Irony Police : Linda never gave me a word on paper regarding Monica and I am at this moment reviewing Michael Isikoff 's &#34 big-bucks	book	. &#34	INFO	INFO	INFO	DOT	ART	ART	DOT	DOT
bbbbb	21	book	6	( He wrote the review of his	book	in 1950 but never published it . )	INFO	INFO	INFO	DOT	ART	ART	DOT	DOT
bbbbb	26	book	7	Had the writer drawn the obvious parallels , he would have run the risk of endorsing the Justice Department 's case against the monopolist Microsoft , a case Stross spends almost the entire	book	debunking .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	261	dictionary	68	In the long run , however , dictionary reviews probably serve no function : in the face of the relatively overwhelming funds at the disposal of some publishers to promote their books , reviews fail to dissuade people from buying bad dictionaries ; such a small percentage of the dictionary-buying public attend to reviews that their effect is slight even when favourable ; finally , the value of a	dictionary	to an individual can be tested only over long use , which even the wisest reviewer cannot anticipate .	INFO	INFO	ART	INFO	DOT	ART	DOT	DOT
bbbbb	264	dictionary	69	In North America , It was established some years ago that there are more	dictionaries	than television sets . . .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	230	diary	59	Following the lead of many newspapers , Newsweek excerpts the Unabomber 's	diary	0	INFO	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	226	diary	58	But in general , Sylvia Jukes Morris has an excellent eye for the telling anecdote , and with the help of Luce 's tattletale	diaries	 , she has unearthed one after another .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	209	diary	53	In the recent biography of Dr . Benson is an entry from the Archbishop 's	diary	to the effect that ` the Free Kirk of the North of Scotland are strong antidisestablishmentarians , 26 letters .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	237	dictionary	61	Some of the smaller	dictionaries	 , from the MW-III and the Random House Unabridged on down through the college and desk sizes , contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all , surveys have shown that etymological information is that least frequently sought by dictionary users , so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	ART	INFO	DOT	ART	ART	ART	ART
bbbbb	204	diary	51	. . Culturebox is a little baffled by all the fuss being made about the long-lost pages of Anne Frank 's	diary	0	ART	ART	ART	ART	INFO	INFO	ART	ART
bbbbb	200	diary	50	&#34 Monica Lewinsky &#34 ( Exhibit A , &#34 Lewinsky	diary	 , &#34 Page 45 ) .	DOT	INFO	ART	ART	INFO	ART	ART	ART
bbbbb	223	diary	57	I 've read or browsed more of the letters and	diaries	and biography than I have her books .	INFO	INFO	INFO	ART	ART	ART	ART	ART
bbbbb	219	diary	56	And I was encouraged by the few occasions on which the authors elaborate and suggest projects such as analyzing a 1945 newspaper report about the Yalta conference , reading immigrant	diaries	 , staging a re-enactment of the surrender at Appomattox , having a visitor come in to talk about life in the Depression .	INFO	DOT	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	216	diary	55	The	diary	of a breast-cancer patient takes the cover .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	213	diary	54	The novelist Tom Mallon , who has written a book on	diaries	and is working on a book about letters , e-mailed me : &#34 I like Dawn Powell , though she 's now one of those writers in the curious position of being known more for her life than her work .	INFO	INFO	DOT	ART	INFO	INFO	INFO	INFO
bbbbb	403	diary	113	And then , of course , there 's the Mystery of the Missing Jack Lawson , the playwright with whom you claim she was hot-and-heavy and whom she barely mentions ( even to herself , in her	diaries	) .	INFO	ART	ART	INFO	ART	INFO	ART	ART
bbbbb	400	diary	112	The newly found private	diary	of Yoshihiro Tokugawa , a former grand chamberlain of the imperial court , records a conversation of 1968 in which the emperor said he had always ruled out the possibility of giving up the throne because he had considered it a &#34 sacred duty to pass this nation , which I inherited from my ancestors , on to future generations . &#34	DOT	ART	INFO	INFO	DOT	DOT	INFO	DOT
bbbbb	397	diary	111	The affairs were made up of wishes collaged with phone calls and unsatisfying visits , letters , and	diary	entries , gifts of art , and the frugal lunches of weak tea and store-bought cake on which Cornell physically subsisted .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	393	diary	110	Of the eight people in hiding , only Anne s father survived - Anne died of typhus only weeks before the war ended - and after the war , in 1947 , he published the	diary	0	DOT	DOT	INFO	INFO	INFO	DOT	INFO	DOT
bbbbb	417	diary	117	For the complete	diary	 , click here .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	413	diary	116	In late 1992 , Abu Zubaydah confided to his	diary	that he was getting ready to go to one of al Qaeda 's military camps : &#34 Perhaps later I will tell you about the Qa ' ida and Bin Ladin group . &#34	INFO	INFO	INFO	DOT	INFO	INFO	INFO	INFO
bbbbb	410	diary	115	Shoemaker cites English and French diplomats '	diaries	and treaty records from the 1720 s to argue that American Indian tribes came up with the label themselves .	INFO	DOT	INFO	ART	INFO	ART	DOT	DOT
bbbbb	406	diary	114	Obviously an experienced foreign reporter , Husarska has chosen to dedicate the first two days of her	diary	to the technical frustrations of being an Internet reporter in Bosnia and the impact or nonimpact of her piece .	INFO	ART	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	421	diary	118	As for my editing process , I 've messed with the letters somewhat less than I did with the	diaries	 , for the simple reason that Dawn had already edited the letters before she sent them out .	INFO	ART	INFO	INFO	DOT	ART	DOT	DOT
bbbbb	316	dictionary	86	That is not to say that technique is not involved , merely to observe that some	dictionaries	are better than others because their editors are more literate , imaginative , poetic , and generally possess those attributes with which we associate art rather than technique or mundane craftsmanship .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	309	dictionary	84	The best one can hope to do in a book of this kind is to take a snapshot of the words and senses which seem to characterize our age and which a reader in fifty or a hundred years ' time might be unable to understand fully ( even if these words were entered in standard	dictionaries	) without a more expansive explanation of their social , political , or cultural context .	INFO	ART	ART	INFO	DOT	ART	ART	ART
bbbbb	312	dictionary	85	After I wrote it I went back and finished the William Gass piece and found a curious volte-face near the end : &#34 I have rarely paged through one of my	dictionaries	( a decent household will have a dozen ) without my eye lighting , along the way , on words more beautiful than a found fall leaf . . . &#34	DOT	DOT	INFO	INFO	ART	DOT	INFO	DOT
bbbbb	281	diary	75	This Wild Darkness : The Story of My Death is his final book , a series of	diary	essays chronicling the two years leading up to his death on Jan .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	278	diary	74	Just because it 's a	diary	does n't mean it should be published unexpurgated .	DOT	ART	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	297	dictionary	80	1 . The headword is syllabified in W , not in L . In older	dictionaries	the words are syllabified mainly to help in pronouncing them ; latterly , syllabication has been used largely to find where a word can be hyphenated at the end of a line of text , though , judging by today 's newspapers and magazines , one would be sore put to believe that a dictionary had ever been within the grasp of their editors , proofreaders , or the programmers who wrote the hyphenation programs for the automatic typesetting many of them now employ .	INFO	INFO	DOT	INFO	INFO	ART	INFO	INFO
bbbbb	301	dictionary	81	In contrast , the Burroughs Dictionary and The Dune Encyclopedia include many characters and places and are thus actually concordances or encyclopedias rather than true	dictionaries	0	INFO	ART	DOT	ART	INFO	DOT	ART	DOT
bbbbb	442	book	125	His most famous	book	 , the wonderfully titled How To Be Happy Though Married , hearkens back to another era , in ways both quaint and disturbing .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	438	book	124	Run up to seven and you 'll find that every other number has better films-- One Flew Over the Cuckoo 's Nest , Two for the Road , Three Days of the Condor ( and Three Brave Men , based on a	book	about my Uncle Abe , who 's played by Ernest Borgnine--straight stuff--you can imagine how we felt ) , Four Feathers , Five Easy Pieces , and--no kidding , this is as good as it gets-- Six Lessons From Madame La Zonga , with Lupe Velez and Leon Errol .	INFO	INFO	INFO	ART	INFO	ART	INFO	ART
bbbbb	447	book	127	In addition , RFBR supports the publication and translation of	books	 , travel to international conferences , the organization of conferences in Russia , and similar activities .	INFO	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	444	book	126	As 1970 s American cinema enjoys a critical renaissance , reviewers lap up the gossip in a	book	about its groundbreaking directors .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	77	dictionary	19	Announced for future publication are	dictionaries	of New England , Mountain , and New York expressions .	INFO	ART	INFO	INFO	ART	DOT	DOT	DOT
bbbbb	427	book	120	One also wonders why Cook spends so much time selling	books	and seminars if he can make $ 20 , 000 a day with just 15 minutes of work .	DOT	INFO	ART	ART	ART	ART	ART	ART
bbbbb	435	book	123	Martin s	book	contains a story by a man born in 1904 , who says his friend played a trick on his community in Tucson by coming to a dance dressed in black , with a fake rooster foot .	INFO	INFO	DOT	INFO	ART	INFO	INFO	INFO
bbbbb	290	diary	78	As you know , when the marvelous Steerforth press brought out one of Dawn 's genuine masterpieces , originally released as The Tenth Moon , I asked them to call it Come Back to Sorrento , for that was Powell 's title--and we know from her	diaries	that she was furious about the name her publishers had inflicted on her .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	62	dictionary	15	Green is correct in writing that the ( unabridged Funk &amp; Wagnalls ) Standard Dictionary of the English Language ( 1893 ) gives two pronunciations for each entry , but he is mistaken in reporting that one represents the popular pronunciation , the other showing the precise one [ p . 364 ] : there are two pronunciations because one employs a more popular , presumably understandable pronunciation key ( called , in the phonetics trade , a broad transcription ) while the other cleaves to a scholarly transcription ( called a narrow transcription ) ; if such a pattern were followed today , the first would be the simplified system used generally in most	dictionaries	and the second would employ the symbols of the International Phonetic Alphabet ( which , for their more recondite transcriptions , require a trained phonetician for their understanding ) .	INFO	ART	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	58	dictionary	14	Unfortunately , that leads to inconsistencies , for	dictionaries	report what they find and are not intended as sources of prescriptive decisions .	INFO	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	71	dictionary	17	If the French	dictionary	was weak on Robinsons , the British and American dictionaries are at least as weak on Lamberts .	INFO	ART	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	66	dictionary	16	Some have suggested the injudicious use of Japanese / English	dictionaries	combined with deplorable highschool English teaching .	INFO	ART	INFO	INFO	ART	DOT	DOT	DOT
bbbbb	45	dictionary	11	Rather than turn this into a 12 - volumes set , they continue , we decided to limit the words included to those noted in one of our source	dictionaries	or used in a recent book , magazine , or newspaper .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	40	dictionary	10	Pre-revolutionary Russia produced a number of	dictionaries	of proverbs ; a well known one was Dal 's Proverbs and Sayings of the Russian People ( 1862 ) , which contains over 30 , 000 entries .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	54	dictionary	13	The only thing that I have not been able to find in medical	dictionaries	 , the OED , or even in A Sea of Words , is his use of the word marthambles , which remains unknown to me .	INFO	ART	DOT	INFO	INFO	DOT	INFO	DOT
bbbbb	49	dictionary	12	While it must be acknowledged that pronunciations occupy a great deal of space-owing largely to the dialectal variants and the precision with which they are represented-most American	dictionaries	are satisfied to show major ( American ) dialect differences and to rely on detailed variants to be the product of a judiciously selected key word in the pronunciation key ( a subject I do not have the space to go into here ) .	DOT	INFO	INFO	INFO	ART	DOT	INFO	DOT
bbbbb	262	letter	68	In XXII , 2 you printed a	letter	from me regarding Charles Stough 's article , Insulting Nicknames Give Journalists Something to Be Proud of [ XXI , 4 ] .	DOT	INFO	INFO	ART	ART	INFO	INFO	ART
bbbbb	265	letter	69	I trust that our readers will not hesitate to make their feelings known about our reincarnation-keep those	letters	coming !	DOT	ART	DOT	ART	ART	INFO	ART	ART
bbbbb	238	letter	61	German BKA report , investigative summary re Shehhi , July 9 , 2002 ; Federal Prosecutor General ( Germany ) , response to Commission	letter	 , June 25 , 2004 , pp . 3 - 4 ; FBI electronic communication , summary of testimony of Mohamed Abdulla Mohamed Awady on Oct . 24 , 2003 , at the Mzoudi trial , Dec . 5 , 2003 .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	244	letter	63	Purposefully confounding future biographers , Sigmund Freud burned his early papers and admonished his wife Martha to destroy their love	letters	0	ART	INFO	ART	DOT	ART	ART	ART	ART
bbbbb	254	letter	66	In view of the fact that in the	letter	to which Alterman referred , we clearly expressed our appreciation of other remarks Mr . Heilbrunn made in his essay , no responsible commentator could use the characterization used by Alterman .	DOT	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	258	letter	67	The novelist Tom Mallon , who has written a book on diaries and is working on a book about	letters	 , e-mailed me : &#34 I like Dawn Powell , though she 's now one of those writers in the curious position of being known more for her life than her work .	DOT	INFO	ART	INFO	ART	INFO	INFO	INFO
bbbbb	321	dictionary	88	Earlier , J . C . Hotten 's Slang Dictionary suggested it might be a corruption of contentious . Most	dictionaries	today accept the theory that it arose from a Middle English word conteck ` quarrelling ' or ` contention .	INFO	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	325	dictionary	89	Startlingly , of these 12 Robinsons no single one is enshrined in all five	dictionaries	!	DOT	DOT	INFO	DOT	ART	ART	ART	DOT
bbbbb	408	letter	114	Back in 1987 , Newt Gingrich and other Republicans were among 245 House members who wrote a	letter	to Attorney General Ed Meese specifically opposing a federal takeover of four unions including the Laborers , and protesting the use of federal racketeering laws against the unions .	INFO	INFO	INFO	DOT	DOT	INFO	INFO	DOT
bbbbb	419	letter	117	( As in ' if I had more time , I would write a shorter	letter	' ) , &#34 says the Los Angeles Times ' Richard Eder .	DOT	INFO	DOT	ART	INFO	DOT	INFO	DOT
bbbbb	415	letter	116	Smith says his movie was &#34 from first to last always intended as a love	letter	to both faith and God almighty . &#34	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	398	letter	111	Every morning , while he 's in the bath , he tries to answer his dozens of personal	letters	0	INFO	ART	INFO	ART	ART	ART	ART	ART
bbbbb	395	letter	110	For right now , it is worth noting that this	letter	is the first place where Glassman and Hassett have explicitly admitted that equating earnings and dividends is a mathematical sin .	DOT	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	426	letter	119	The NYT and the Post front John McCain 's release of more than 500	letters	that he sent to federal agencies under the jurisdiction of a committee he chairs .	DOT	ART	ART	ART	DOT	ART	ART	ART
bbbbb	423	letter	118	After receiving an introductory	letter	 , women who did not refuse by postcard were telephoned by a study interviewer to arrange a time and place for the in-person interview .	DOT	DOT	INFO	DOT	DOT	ART	DOT	DOT
bbbbb	320	diary	88	Critics marvel at this	diary	of a German Jew who obsessively detailed both the horrific deterioration of normal life as well as the kind acts of &#34 good Germans . &#34	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	324	diary	89	single stockings - John Harrower recorded in his	diary	 , I think no more of seeing forty or fifty Nigers every day than I did of seeing so many dabling wives at Johnsmiss with single stockings .	DOT	ART	INFO	DOT	INFO	DOT	INFO	DOT
bbbbb	311	diary	85	&#34 In 1997 , I co-authored a ' comprehensive and dramatically told ' ( San Francisco Chronicle ) biography of radical anti-war priests Daniel and Philip Berrigan , and it sold many less copies than , oh , Jewel 's	diary	or a novel by Ethan Hawke .	DOT	INFO	ART	ART	ART	INFO	ART	ART
bbbbb	315	diary	86	Of course , a web site is not allowed to break into your house and read your	diary	0	INFO	ART	INFO	ART	ART	ART	ART	ART
bbbbb	318	diary	87	Slate 's own Zagat	diary	June 3 , 1999	INFO	ART	ART	INFO	ART	INFO	ART	ART
bbbbb	300	diary	81	Do n't you edit the	diary	submissions of your contributors ?	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	304	diary	82	Holbrooke suffers from a strain of narcissism that impels him to quote himself , frequently and at length , including from	diaries	 , articles , TV interviews , faxes , and private letters to the president .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	307	diary	83	At the end of the day , Louis - apparently oblivious to events in Paris - wrote in his	diary	 , Rien ( Nothing ) .	DOT	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	343	letter	94	But by quoting Tucker 's eloquent	letter	to him , he actually makes himself seem even more heartless .	INFO	ART	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	353	letter	97	In a	letter	to the readers , the site 's twentysomething editors declare , &#34 Nerve intends to be more graphic , forthright , and topical than ' erotica , ' but less blockheadedly masculine than ' pornography .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	349	letter	96	In addition , if applicable , the notification	letter	will be accompanied or followed by a notice of visit form that includes the appropriate security clearance information .	DOT	ART	ART	ART	INFO	INFO	ART	ART
bbbbb	329	letter	90	However , the Vice President s August 2	letter	in effect interprets results  as being restricted to end results  or ultimate results .	INFO	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	339	letter	93	The author , Donald Rayfield , who teaches Russian literature at the University of London and has previously written two critical books on Chekhov , spent three years in Russian archives ( going through , among other items , 5 , 000	letters	written by Chekhov , 7 , 000 letters addressed to him ) .	DOT	ART	INFO	ART	INFO	DOT	DOT	DOT
bbbbb	335	letter	92	I must admit I was surprised by your response to the person who helped a friend and co-worker draft a	letter	to the co-worker 's neighbors .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	73	CD	18	The sites are pretty well run but , again , they simply do n't compare with those selling books , 	CDs	 , clothes , and baby wares .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	75	CD	19	The land of Bach and Beethoven offers a range of	CDs	 , records , and tapes second only to that of the US .	DOT	INFO	ART	ART	INFO	ART	ART	ART
bbbbb	69	CD	17	A variety of manufacturers whether build PCs that connect you to the Web , display TV broadcasts , play music	CDs	 , and screen DVD movies .	DOT	ART	DOT	ART	ART	ART	ART	ART
bbbbb	60	CD	15	By contrast , the	CDs	you waver over , though sometimes surprisingly good , are often unsurprisingly forgettable--and on average unlikely to be cherished .	INFO	DOT	ART	INFO	ART	ART	ART	ART
bbbbb	47	CD	12	You do n't need to sit through the whole two hours--particularly when you could be watching figure skating on TNT--but flip over occasionally to see if you can catch John Travolta 's 1975 screen test for the role of Vinnie Barbarino on Welcome Back , Kotter . At 9 PM , music fans who really care which	CDs	topped the Soundscan charts this year may want to turn to a rerun of the 9 th Annual Billboard Music Awards on VH 1 .	INFO	ART	INFO	INFO	ART	ART	ART	ART
bbbbb	52	CD	13	Every conceivable kind of goods is sold here : clothing , all kinds of electronics , 	CDs	 , souvenirs , crafts , and jewelry .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	43	CD	11	Depending on test results and individual preferences , patients can increase the level of pleasant sounds in any environment by using hearing aids , in-the-ear sound generators , tinnitus instruments ( combinations of hearing aids + sound generators ) , tabletop sound generation machines , Sound Pillows , tapes or	CDs	0	INFO	ART	ART	ART	INFO	ART	ART	ART
bbbbb	70	diary	17	In	diaries	 , participants recorded the time they went to bed and arose each day , and the duration of any naps .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	65	diary	16	Moreover , the Restoration period when Pepys kept his	diary	is a good time to compare with ours , because by then the basis of modern English had been laid down by the Elizabethans .	INFO	INFO	DOT	INFO	INFO	ART	INFO	INFO
bbbbb	476	dictionary	135	The essays treat usage from historical and contemporary perspectives , including material on the usage of classes of words ( like pronouns of reference ) , specialized vocabulary , comparative treatment in	dictionaries	and usage reference books , visual style , and other topics that are likely to interest readers of VERBATIM .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	57	diary	14	Anne wrote a	diary	which paints a clear and terrifying picture of the life the family lived .	INFO	INFO	INFO	INFO	DOT	DOT	INFO	DOT
bbbbb	469	dictionary	133	Notable is the term illustrative , used to describe the quotations accompanying the definitions : aside from their mixed success in serving to illustrate , quotations served a somewhat different purpose in the OED ( and , indeed , in their application in some other	dictionaries	) : they were the source matrix from which the definitions were derived .	INFO	INFO	DOT	INFO	ART	ART	DOT	ART
bbbbb	48	diary	12	Or at least as close to &#34 in person &#34 as letters and	diaries	can get us .	INFO	DOT	ART	ART	ART	INFO	ART	ART
bbbbb	44	diary	11	The Dictionary is based both on face-to-face interviews carried out in all fifty states between 1965 and 1970 , and on an extensive collection of written materials (	diaries	 , letters , novels , histories , biographies , newspapers , and government documents ) that cover our history from the colonial period up to the present .	DOT	ART	DOT	DOT	ART	INFO	ART	DOT
bbbbb	39	diary	10	From this point on , anybody who undertakes any sort of American literary history will have to come to terms with Powell 's achievement-- 15 more-or-less mature novels ; close to a dozen plays , hundreds of short stories , book reviews , and occasional pieces ; a magnificent	diary	that spans 35 years ; and well over a thousand letters .	INFO	DOT	INFO	INFO	ART	INFO	INFO	DOT
bbbbb	76	diary	19	They contain	diaries	 , poems , puzzles , and interviews .	ART	INFO	ART	ART	ART	ART	ART	ART
bbbbb	487	dictionary	138	Sate and Satiate are perhaps the most blatant instance : the two are synonymous in most	dictionaries	 , the form from the Latin satiare , ` to satisfy .	INFO	INFO	INFO	ART	DOT	INFO	INFO	DOT
bbbbb	332	book	92	The	book	is presumed to draw on 64 love letters written to him by the late princess during their five-year affair that , according to the Mirror , she implored him to burn .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	336	book	93	An excellent guide	book	giving the general history of the villages and buildings , and details about individual interiors , is available for purchase .	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	326	book	90	The	book	is said to display Leonard 's usual &#34 flair for characters and capers &#34 ( Henry Louis Gates , The New Yorker ) and period detail .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	347	book	96	Mercifully , there are few such notes , and they come at the end of the	book	where they can be ignored .	ART	ART	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	350	book	97	Arguments that Jews are a race of nefarious devils are still being published in the Middle East , and have been exhibited at Cairo 's	book	fair .	INFO	DOT	ART	DOT	ART	DOT	DOT	DOT
bbbbb	340	book	94	I was around for pre-production and made a few casting suggestions ( politely ignored ) , went on a stupefyingly dull &#34 tech scout &#34 with the director and key crew , watched some scenes being shot , and got steady gossip from Christine that I ca n't share with you although I might if you e-mail me proof that you 've bought the	book	0	ART	ART	DOT	ART	ART	ART	ART	ART
bbbbb	344	book	95	In that sense , there is a Ripley 's Believe- It-or- Not quality to these	books	0	INFO	INFO	INFO	ART	INFO	ART	INFO	ART
bbbbb	354	book	98	The New York Times ' Michiko Kakutani comes down the hardest , turning in a scathing review in which she calls the	book	&#34 an airless , tedious production &#34 that &#34 represents a sharp falling off in ambition , nuance and vision from Mr . Wallace 's previous works of fiction . &#34	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	357	book	99	At a stretch , one might regard it as a	book	of ( rather longish ) quotations dealing with a particular theme .	INFO	DOT	INFO	INFO	ART	INFO	INFO	DOT
bbbbb	205	dictionary	51	The popularity of proverbs in Soviet Russia has been reflected in scores of	dictionaries	 , printed in practically all Soviet republics .	DOT	ART	ART	INFO	INFO	ART	ART	ART
bbbbb	201	dictionary	50	Dictionary editors like you and Anne Soukhanov and Sidney Landau know the fine distinctions that exist among	dictionaries	0	INFO	INFO	INFO	ART	DOT	INFO	INFO	DOT
bbbbb	210	dictionary	53	Among English-language monolingual	dictionaries	 , the practice is widespread in America and reviving in Britain .	INFO	INFO	DOT	DOT	INFO	ART	INFO	DOT
bbbbb	207	dictionary	52	I knew unmentionables simply as a euphemism for ` underwear ' ; two	dictionaries	of American usage , one thesaurus , and one husband ( from Mr . Sharp 's own state of Missouri ) bear out that impression .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	217	dictionary	55	Such reverse	dictionaries	as exist ( Bernstein 's Reverse Dictionary having been a popular example for many years ) work well for those users whose word sense coincides with that of the compiler .	INFO	ART	INFO	INFO	ART	DOT	DOT	DOT
bbbbb	214	dictionary	54	It makes good reading and those who are interested in dialect	dictionaries	should add it to their collection .	DOT	INFO	ART	INFO	INFO	DOT	INFO	DOT
bbbbb	224	dictionary	57	Not so with Webster , for , owing to a bit of folly in the 1930 s , G . &amp; C . Merriam Company , of Springfield , Massachusetts , successors to the line of dictionaries originated by Noah Webster , published a synonym	dictionary	and called it a Webster . World Publishing Company , of Cleveland , had the wit to see that Merriam had , in effect , forsworn its birthright , for Noah had never published a synonym dictionary .	DOT	DOT	ART	INFO	INFO	ART	DOT	DOT
bbbbb	220	dictionary	56	The simple facts are that American college ( or desk )	dictionaries	today contain about 170 , 000 entries ( about half that number of headwords ) , up from the  130 , 000 they had till the 1960 s ) ; British concise dictionaries contain far fewer than that : the Concise Oxford , the best-selling dictionary in the UK , contains about 120 , 000 entries ( probably not more than about 60 , 000 headwords ) , which is equivalent to what are classed as concise dictionaries in America .	DOT	INFO	ART	INFO	DOT	DOT	INFO	DOT
bbbbb	231	dictionary	59	There are many other instances of the misuses of citational evidence , not only by users of	dictionaries	but by lexicographers themselves : there is no way , using the citational materials at present appearing in dictionaries as prima facie evidence , that one would be justified in assuming that a broad statistical segment of English speakers is thereby represented ; even the most cursory examination of entries in the OED ( which I assume to be the source of Graham 's information ) will rapidly , ineluctably lead the observer to realize that	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	227	dictionary	58	It also gives pernickety as another Scots word with a similar meaning : this is found in the other	dictionaries	0	INFO	DOT	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	98	letter	24	In a	letter	in self-defense published in Friday 's Telegraph , Paxman wrote , &#34 It is surely unarguably true that the detente which Dr Kissinger so energetically promoted was built upon the assumption that the Soviet Union would exist for the foreseeable future .	INFO	INFO	ART	ART	INFO	INFO	INFO	INFO
bbbbb	103	letter	25	Further to the	letter	of Muriel Smith [ XVIII , 2 ] regarding gunsel , perhaps her taste and discretion prevent her from quoting Queen more directly .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	80	letter	20	Over the next decade , I made my biographer 's rounds , like the postman deterred neither by sleet nor snow--nor by occasional emanations of reticence or frostiness from my subject--from the routine ( often a fascinating routine ) of poring over his unpublished manuscripts in the rare book and manuscript division of the University of Chicago Library ; lugging my laptop all over America in quest of high-school classmates , cousins , friends , and lovers of my famously peripatetic subject ; driving Avis rental cars into the remotest suburbs of Los Angeles and flying into Buffalo , N . Y . , in pursuit of	letters	in private hands .	ART	ART	DOT	ART	ART	ART	ART	ART
bbbbb	85	letter	21	The proportions of	letters	( 88 % ) and nonletters ( 12 % ) for Poste Italiane are applied to the USPS variable unit cost of each ( 13 .	ART	INFO	ART	ART	ART	ART	ART	ART
bbbbb	89	letter	22	Chain	letters	are forbidden on the Internet .	INFO	ART	INFO	INFO	INFO	ART	INFO	ART
bbbbb	293	diary	79	12 , code named &#34 Manolo &#34 ) , and the president gazed at her with a wild , hungry passion ( Lewinsky	diary	 , Page 136 ) .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
